('JJKKK', 5, 53, 414132)
('33838', 5, 368, 83727)
('48848', 5, 984, 135877)
('QKKQQ', 5, 898, 458021)
('K3KK3', 5, 176, 469002)
('T8T88', 5, 953, 366821)
('QQQTT', 5, 11, 455051)
('KKQKQ', 5, 762, 496255)
('57775', 5, 461, 171392)
('27722', 5, 287, 56071)
('KKK44', 5, 675, 496317)
('98899', 5, 74, 328028)
('22552', 5, 676, 42001)
('TT66T', 5, 804, 371499)
('22299', 5, 618, 41476)
('AJAJA', 5, 605, 529549)
('59995', 5, 105, 177300)
('AA444', 5, 721, 535713)
('44334', 5, 401, 123903)
('77667', 5, 886, 248016)
('4Q44Q', 5, 46, 146073)
('777JJ', 5, 216, 248286)
('KJJJK', 5, 458, 490544)
('77997', 5, 715, 248646)
('A666A', 5, 280, 514191)
('24242', 5, 800, 46887)
('TT333', 5, 218, 370862)
('65566', 5, 993, 203915)
('5T5T5', 5, 36, 179274)
('38838', 5, 103, 97447)
('88KK8', 5, 724, 290647)
('5AA5A', 5, 489, 191953)
('3A33A', 5, 140, 112937)
('J333J', 5, 778, 390078)
('T33TT', 5, 490, 351759)
('44499', 5, 830, 124188)
('KK222', 5, 849, 494131)
('T88TT', 5, 740, 366459)
('66222', 5, 93, 206011)
('88555', 5, 888, 288964)
('75557', 5, 249, 242318)
('2J2J2', 5, 842, 66193)
('9JJ99', 5, 921, 336848)
('86866', 5, 586, 284079)
('TT4T4', 5, 955, 371157)
('33939', 5, 974, 83924)
('QJQQJ', 5, 281, 452336)
('92992', 5, 667, 311753)
('7Q7Q7', 5, 212, 262016)
('QQQ66', 5, 977, 454991)
('2T22T', 5, 4, 63331)
('T2T2T', 5, 793, 350275)
('2QQQ2', 5, 90, 70911)
('TKTKK', 5, 568, 380616)
('2Q22Q', 5, 384, 68821)
('68886', 5, 694, 212763)
('66K6K', 5, 683, 208234)
('J5J55', 5, 851, 397156)
('KK7K7', 5, 789, 495270)
('JJ888', 5, 431, 413077)
('QTTTQ', 5, 337, 449173)
('9KK9K', 5, 872, 342732)
('TTATA', 5, 996, 373127)
('JJ8J8', 5, 305, 413119)
('33377', 5, 560, 82802)
('K3K33', 5, 513, 468862)
('88585', 5, 615, 289006)
('T7777', 6, 123, 363474)
('67666', 6, 753, 209599)
('666T6', 6, 738, 206911)
('666A6', 6, 504, 206967)
('88T88', 6, 662, 289989)
('KKKKA', 6, 343, 496453)
('KKKK3', 6, 509, 496442)
('JJJJQ', 6, 844, 413711)
('TQTTT', 6, 316, 377827)
('97999', 6, 986, 325480)
('33933', 6, 873, 83918)
('TT5TT', 6, 612, 371359)
('55Q55', 6, 508, 166856)
('99A99', 6, 474, 331948)
('TT3TT', 6, 243, 370967)
('4J444', 6, 692, 143321)
('QQ7QQ', 6, 73, 454101)
('JJJJ6', 6, 371, 413705)
('99399', 6, 138, 329792)
('444Q4', 6, 937, 124225)
('88828', 6, 352, 289513)
('QKKKK', 6, 527, 458036)
('23222', 6, 808, 44115)
('22227', 6, 381, 41376)
('555T5', 6, 66, 165554)
('2J222', 6, 358, 66067)
('A5555', 6, 400, 511228)
('AAAA5', 6, 451, 537814)
('99998', 6, 283, 330967)
('9J999', 6, 619, 336456)
('3J333', 6, 115, 104694)
('K4444', 6, 99, 469857)
('44434', 6, 27, 124099)
('2TTTT', 6, 135, 65011)
('KK5KK', 6, 669, 494884)
('AAA8A', 6, 468, 537739)
('88887', 6, 309, 289596)
('88883', 6, 319, 289592)
('A7AAA', 6, 80, 518615)
('99499', 6, 567, 329988)
('9K999', 6, 64, 341944)
('777K7', 6, 552, 248310)
('9AAAA', 6, 751, 345743)
('8Q888', 6, 931, 300573)
('AAAQA', 6, 620, 537795)
('QQQQA', 6, 466, 455083)
('88488', 6, 990, 288813)
('2K222', 6, 151, 71555)
('33K33', 6, 750, 84702)
('97777', 6, 706, 325058)
('8QQQQ', 6, 39, 301417)
('999T9', 6, 573, 330982)
('6TTTT', 6, 979, 218675)
('KKKJK', 6, 79, 496424)
('99599', 6, 184, 330184)
('KKKTK', 6, 202, 496410)
('66662', 6, 511, 206851)
('44644', 6, 814, 124505)
('J8JJJ', 6, 494, 405478)
('6KKKK', 6, 402, 227540)
('55455', 6, 838, 165288)
('666J6', 6, 745, 206925)
('7J777', 6, 544, 259202)
('46666', 6, 850, 130023)
('44445', 6, 928, 124114)
('22228', 6, 129, 41377)
('44A44', 6, 235, 126073)
('75555', 6, 493, 242316)
('4QQQQ', 6, 918, 147753)
('63333', 6, 674, 197990)
('AKAAA', 6, 251, 535079)
('KKKK8', 6, 964, 496447)
('T2222', 6, 756, 348699)
('42222', 6, 272, 118203)
('33373', 6, 215, 82798)
('TTATT', 6, 825, 373123)
('666Q6', 6, 817, 206939)
('JTTTT', 6, 469, 410755)
('44844', 6, 40, 124897)
('88J88', 6, 120, 290185)
('33533', 6, 797, 83134)
('QQQTQ', 6, 853, 455053)
('QQQQK', 6, 625, 455082)
('AAAA3', 6, 242, 537812)
('22522', 6, 713, 41959)
('55525', 6, 796, 165442)
('A4AAA', 6, 301, 510383)
('QQQQJ', 6, 291, 455080)
('77477', 6, 929, 247638)
('66566', 6, 22, 206659)
('33383', 6, 833, 82812)
('555J5', 6, 396, 165568)
('33343', 6, 394, 82756)
('62222', 6, 699, 195035)
('44494', 6, 915, 124183)
('QQQQ6', 6, 961, 455075)
('K5555', 6, 329, 472812)
('AAAJA', 6, 248, 537781)
('TTTT9', 6, 942, 372338)
('98888', 6, 889, 328013)
('67777', 6, 720, 209810)
('36666', 6, 331, 91607)
('22229', 6, 20, 41378)
('JJJJJ', 7, 189, 413710)
